entry_id,name,aliases,county,town,state,category,entry_type,description,websites,emails,phones,addresses,source_urls,audiences,keywords,marketing_channels,notes_for_use,source_count,merged_from
everything-0411-mt-carmel-wellness-community-center,Mt. Carmel Wellness & Community Center,[],Las Animas,Trinidad,CO,Community classes / wellness / creative programs,Listing,"Arts or creative business in Trinidad, Las Animas, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",['https://www.mtcarmelcenter.org/wellness-programs'],[],[],"['911 Robinson Avenue, Trinidad, CO']",['https://www.trinidadcreativedistrict.org/arts-in-the-trinidad-colorado-community'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Community classes / wellness / creative programs', 'Creative education / community programs', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Trinidad', 'Las Animas', 'artist', 'arts', 'chamber', 'creative district', 'directory', 'maker', 'media', 'outreach', 'tourism', 'venue', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0412-mt-san-rafael-hospital,Mt. San Rafael Hospital,[],Las Animas,Trinidad,CO,Healthcare,Listing,"Civic or partner-organization route in Trinidad, Las Animas, CO. Use it to find formal contact paths, public information, business referrals, community-posting questions, or local program connections.",['https://msrhc.org'],[],[],[],['https://msrhc.org'],"['Artists', 'Businesses', 'Health / service audiences', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Healthcare', 'Media', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Improve Online Visibility', 'Trinidad', 'Las Animas', 'artist', 'outreach', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0413-municipal-and-tourism-calendars,Municipal and tourism calendars,[],Regional,Regional,NM / CO,Municipal and tourism calendars,Listing,"Event or calendar route in Regional, Regional, NM / CO. Use it when planning public events, performances, classes, workshops, or calendar visibility across the region.",[],[],[],[],[],"['Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Municipal and tourism calendars', 'Funding', 'Start Something', 'Promote Something', 'Find Money / Help', 'Get Media Coverage', 'Add / Correct Info', 'Regional', 'calendar', 'media', 'outreach', 'service', 'tourism', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0414-museum-of-friends,Museum of Friends,[],Huerfano,Walsenburg,CO,Contemporary art museum / gallery,Listing,"Arts or creative business in Walsenburg, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",['https://www.museumoffriends.org/'],[],[],"['600 Main St., Walsenburg, CO 81089']",['https://spanishpeakscountry.com/business-directory/categories/galleries'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Contemporary art museum / gallery', 'Museum / Creative', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'chamber', 'directory', 'gallery', 'maker', 'media', 'outreach', 'tourism', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0415-nancy-carroll-artisans-on-main,Nancy Carroll / Artisans on Main,"['Artisans on Main', 'Nancy Carroll']",Huerfano,La Veta,CO,Photography / artist,Listing,"Arts or creative business in La Veta, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],[],['https://www.lavetacreativedistrict.org/artists'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Nonprofits and community programs', 'Local residents']","['Photography / artist', 'Creative / Artist', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'La Veta', 'Huerfano', 'artist', 'arts', 'creative district', 'directory', 'media', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0416-national-endowment-for-the-arts-grants,National Endowment for the Arts Grants,[],Regional,,,Federal arts grants,Directory shortcut,"Arts nonprofits and eligible organizations seeking federal project support, including small-organization arts access opportunities.",['https://www.arts.gov/grants'],[],[],[],['https://www.arts.gov/grants'],"['Artists and creative businesses', 'Nonprofits and community programs', 'Local residents']","['Federal arts grants', 'Regional', 'arts', 'grant', 'nonprofit']",['Ask about creative or cultural cross-promotion'],"Use for stronger nonprofit arts projects with clear public outcomes; check the specific NEA program, deadline, and eligibility each cycle.",1,['Federal arts grants']
everything-0417-navajo-western-water-district,Navajo Western Water District,[],Huerfano,La Veta,CO,Government / special district,Listing,"Civic or partner-organization route in La Veta, Huerfano, CO. Use it to find the public page, organization, office, or listing path that best matches the task.",['https://nwwd.us'],[],[],[],['https://nwwd.us'],"['Businesses', 'Programs', 'Rural residents', 'Visitors and tourists', 'Nonprofits and community programs', 'Local residents']","['Government / special district', 'Resource', 'Start Something', 'La Veta', 'Huerfano', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0418-new-mexico-artist-directory,New Mexico Artist Directory,[],Regional,Regional,NM,"Statewide artist studios, galleries, and media directory",Listing,"Statewide artist directory with regional, gallery, media, studio-tour, class, workshop, and art-service browsing. Use as a broader New Mexico discovery source for Colfax-area artists, then Check each profile at the source.",['https://www.newmexicoartistdirectory.com/'],[],[],[],['https://www.newmexicoartistdirectory.com/'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers']","['Statewide artist studios, galleries, and media directory', 'Digital artist directory', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Regional', 'artist', 'arts', 'business', 'creative business', 'directory', 'gallery', 'media', 'service', 'studio', 'visitor', 'workshop', 'Colfax']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0419-new-mexico-arts-grants,New Mexico Arts Grants,[],Colfax,,,Arts organization grants,Directory shortcut,"New Mexico nonprofits and government entities supporting arts education, arts economic development, performing arts, visual arts, media arts, literary arts, and folk arts.",['https://nmarts.org/grants/grants-information/'],[],[],[],['https://nmarts.org/grants/grants-information/'],"['Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Arts organization grants', 'Colfax', 'arts', 'economic development', 'grant', 'media', 'nonprofit']","['Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Use for Colfax County arts nonprofits, cultural organizations, and fiscally sponsored public arts activities.",1,['Arts organization grants']
everything-0420-new-mexico-business-portal,New Mexico Business Portal,[],Regional,,,Business startup / licensing,Directory shortcut,"Business planning, registration, licenses, permits, and expansion information in New Mexico.",['https://biz.nm.gov/business-navigator/licenses-and-permits/'],[],[],[],['https://biz.nm.gov/business-navigator/licenses-and-permits/'],"['Businesses and entrepreneurs', 'Local residents']","['Business startup / licensing', 'Regional', 'business', 'startup', 'Colfax']",['Use as a contact starting point'],Use for Colfax County startup and compliance pathways.,1,['Business startup / licensing']
everything-0421-new-mexico-business-portal-financial-assistance,New Mexico Business Portal Financial Assistance,[],Colfax,,,Business funding directory,Directory shortcut,"New Mexico entrepreneurs comparing SBA funding programs, state finance options, and business assistance paths.",['https://biz.nm.gov/financial-assistance/'],[],[],[],['https://biz.nm.gov/financial-assistance/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Business funding directory', 'Colfax', 'business', 'directory', 'funding']",['Ask about digital listing or social sharing'],"Use as a plain-language first stop before moving into SBA, NMFA, JTIP, LEDA, or local economic-development contacts.",1,['Business funding directory']
everything-0422-new-mexico-creative-industries-division-grants,New Mexico Creative Industries Division Grants,[],Colfax,,,Creative business / organization grants,Directory shortcut,"New Mexico creative businesses, nonprofits, public agencies, and legal entities watching creative-industry grant and pre-application opportunities.",['https://www.edd.newmexico.gov/grants/cid-grants/'],[],[],[],['https://www.edd.newmexico.gov/grants/cid-grants/'],"['Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Creative business / organization grants', 'Colfax', 'business', 'creative business', 'funding', 'grant', 'nonprofit']",['Ask about creative or cultural cross-promotion'],"Use for Colfax creative-economy projects, but check whether the current phase is a grant application, pre-application, or future funding notice.",1,['Creative business / organization grants']
everything-0423-new-mexico-creative-industries-resource-center,New Mexico Creative Industries Resource Center,[],Regional,Regional,NM,Statewide creative resource directory,Listing,"Official New Mexico creative-economy resource directory and listing-update path. Use for Colfax/Raton-area creative businesses, spaces, and support organizations, then confirm each listing at the source.",['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],[],[],[],['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Statewide creative resource directory', 'Creative directory / listing path', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Regional', 'artist', 'arts', 'business', 'creative business', 'directory', 'visitor', 'Colfax', 'Raton']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0424-new-mexico-finance-authority-opportunity-enterprise,New Mexico Finance Authority Opportunity Enterprise,[],Colfax,,,Commercial development loans,Directory shortcut,"New Mexico commercial-building, renovation, and development projects that increase usable business space.",['https://www.nmfinance.com/project/opportunity-enterprise-commercial-development/'],[],[],[],['https://www.nmfinance.com/project/opportunity-enterprise-commercial-development/'],['Businesses and entrepreneurs'],"['Commercial development loans', 'Colfax', 'business']",['Use as a contact starting point'],"Use when a project is about commercial space, adaptive reuse, or business-location infrastructure rather than operating cash.",1,['Commercial development loans']
everything-0425-new-mexico-finance-authority-ssbci,New Mexico Finance Authority SSBCI,[],Colfax,,,Small business capital access,Directory shortcut,"New Mexico small businesses seeking capital through lender partnerships, loan participation, or capital access programs.",['https://www.nmfinance.com/project/state-small-business-credit-initiative-ssbci/'],[],[],[],['https://www.nmfinance.com/project/state-small-business-credit-initiative-ssbci/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Small business capital access', 'Colfax', 'business', 'partner', 'sbdc']",['Use as a contact starting point'],Use with a participating lender or SBDC advisor when a business is viable but needs a capital structure that lowers lender risk.,1,['Small business capital access']
everything-0426-new-mexico-job-training-incentive-program,New Mexico Job Training Incentive Program,[],Colfax,,,Workforce training reimbursement,Directory shortcut,New Mexico expanding or relocating businesses creating new jobs and needing wage/training reimbursement support.,['https://www.edd.newmexico.gov/programs-and-services/business-development/job-training-incentive-program/'],[],[],[],['https://www.edd.newmexico.gov/programs-and-services/business-development/job-training-incentive-program/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Workforce training reimbursement', 'Colfax', 'business', 'service']",['Use as a contact starting point'],"Use before hiring for an expansion plan; check eligible jobs, wages, and timing before making hiring promises.",1,['Workforce training reimbursement']
everything-0427-new-mexico-local-economic-development-act,New Mexico Local Economic Development Act,[],Colfax,Colfax County / Angel Fire / Cimarron / Des Moines / Eagle Nest,NM,Economic-development incentive / state program,Directory shortcut,"New Mexico communities and qualifying economic-development projects, including Colfax County and several local municipalities.",['https://www.edd.newmexico.gov/local-economic-development-act/'],[],[],[],['https://www.edd.newmexico.gov/local-economic-development-act/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents', 'Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Rural residents']","['Economic-development incentive / state program', 'Colfax', 'business', 'economic development', 'State economic-development incentive and project-support framework', 'Funding', 'Find Money / Help', 'Start Something', 'Add / Correct Info', 'Colfax County / Angel Fire / Cimarron / Des Moines / Eagle Nest', 'Angel Fire', 'Cimarron']","['Ask about business directory or partner referral', 'Ask about digital listing or social sharing']",Use for larger business-expansion or project-support questions; check eligibility with the state and local government before advising.,1,"['Economic-development incentive / state program', 'guide resource directory']"
everything-0428-new-mexico-small-business-assistance-program,New Mexico Small Business Assistance Program,[],Colfax,,,Technical assistance / noncash support,Directory shortcut,New Mexico for-profit small businesses needing technical help from Los Alamos or Sandia national laboratories.,['https://nmsbaprogram.org/'],[],[],[],['https://nmsbaprogram.org/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Technical assistance / noncash support', 'Colfax', 'business']",['Ask about physical flyer or poster placement'],"Use when a product, process, testing, design, or technical barrier is blocking business growth; note that this is assistance, not cash.",1,['Technical assistance / noncash support']
everything-0429-new-mexico-small-business-development-center,New Mexico Small Business Development Center,[],Regional,,,SBDC,Directory shortcut,No-cost counseling and training for New Mexico entrepreneurs and small businesses.,['https://www.nmsbdc.org/'],[],[],[],['https://www.nmsbdc.org/'],['Businesses and entrepreneurs'],"['SBDC', 'Regional', 'business', 'startup']",['Use as a contact starting point'],Use as the default first stop for New Mexico startup and growth questions.,1,['SBDC']
everything-0430-news-radio,News/radio,"['News', 'radio']",Regional,Regional,NM / CO,News/radio,Listing,"Media, visitor, or advertising route in Regional, Regional, NM / CO. Use it to ask about appropriate announcement, advertising, calendar, newsletter, or public-information routes.",[],[],[],[],[],"['Entrepreneurs', 'Businesses', 'Nonprofits', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['News/radio', 'Media', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Regional', 'outreach']","['Ask about digital listing or social sharing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0431-nickell-designs,Nickell Designs,[],Huerfano,Walsenburg,CO,Design / maker vendor,Listing,"Arts or creative business in Walsenburg, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],"['408 Russell Avenue, Walsenburg, CO 81089']",['https://www.walsenburgmercantile.com/meet-our-vendors'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Design / maker vendor', 'Maker / Artist Vendor', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'directory', 'maker', 'media', 'outreach', 'venue', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0432-nicole-copel-ceramics,Nicole Copel Ceramics,[],Huerfano,La Veta,CO,Ceramics / pottery artist,Listing,"Arts or creative business in La Veta, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",['https://www.nicolecopelceramics.com'],[],[],[],['https://www.lavetacreativedistrict.org/creative-spaces'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Ceramics / pottery artist', 'Creative / Artist', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'La Veta', 'Huerfano', 'artist', 'arts', 'chamber', 'creative district', 'directory', 'maker', 'media', 'outreach', 'tourism', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about business directory or partner referral', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0433-nm-creative-industries-grant-opportunities,NM Creative Industries Grant Opportunities,[],Regional,Regional,NM,Creative grants and public development opportunities,Listing,"Official Creative Industries Division grant page. Check current rounds, eligibility, deadlines, and whether a program applies to an individual, business, nonprofit, public entity, or support organization.",['https://www.edd.newmexico.gov/grants/cid-grants/'],[],[],[],['https://www.edd.newmexico.gov/grants/cid-grants/'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Creative grants and public development opportunities', 'Grant / funding resource', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Regional', 'artist', 'arts', 'business', 'creative business', 'funding', 'grant', 'nonprofit', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0434-nm-creative-industries-resource-center,NM Creative Industries Resource Center,[],Colfax,,,Creative economy directory,Directory shortcut,"Creative businesses, spaces, galleries, studios, theaters, Resource directorys, and statewide opportunities.",['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],[],[],[],['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],"['Artists and creative businesses', 'Businesses and entrepreneurs']","['Creative economy directory', 'Colfax', 'artist', 'business', 'creative business', 'directory', 'studio']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']",Use when artists or creative ventures need a statewide directory and listing path.,1,['Creative economy directory']
everything-0435-nm-creative-industries-resource-submission-update,NM Creative Industries Resource Submission / Update,"['NM Creative Industries Resource Submission', 'Update']",Regional,,,Creative economy listing update,Directory shortcut,"Self-submitted or corrected creative-industry resources, including businesses, services, spaces, events, arts districts, programs, and organizations.",['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],[],[],[],['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],"['Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers']","['Creative economy listing update', 'Regional', 'arts', 'business', 'creative business', 'event', 'gallery', 'maker', 'nonprofit', 'service', 'venue']","['Ask about physical flyer or poster placement', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Use this when a creative business, gallery, maker, venue, nonprofit, or program should be added or corrected in the statewide creative resource layer.",1,['Creative economy listing update']
everything-0436-nm-creative-industries-submit-or-update-a-resource-listing,NM Creative Industries Submit or Update a Resource Listing,[],Regional,Regional,NM,Creative listing submission path,Listing,"Use this source to submit or update a New Mexico creative business, creative venture, or creative-economy resource listing; confirm current form requirements before submission.",['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],[],[],[],['https://www.edd.newmexico.gov/divisions-and-offices/creative-industries/creative-industries-resource-center/'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Creative listing submission path', 'Creative listing update path', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Regional', 'artist', 'arts', 'business', 'creative business', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0437-nm-creativecon-creative-industries-event-series,NM CreativeCon / Creative Industries Event Series,"['Creative Industries Event Series', 'NM CreativeCon']",Colfax,Raton,NM,Creative entrepreneurship training and networking series,Listing,The 2026 Raton event was listed as part of the statewide NM CreativeCon series. Treat this as a program/source listings and Check future dates before presenting it as an active event.,['https://www.edd.newmexico.gov/press-releases/state-launches-nm-creativecon-series-to-boost-creative-economy/'],[],[],[],['https://www.edd.newmexico.gov/press-releases/state-launches-nm-creativecon-series-to-boost-creative-economy/'],"['Artists', 'Creative businesses', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers']","['Creative entrepreneurship training and networking series', 'Creative entrepreneurship program', 'Improve Online Visibility', 'Add / Correct Info', 'Promote Something', 'Find Money or Help', 'Start Something', 'Track Results', 'Raton', 'Colfax', 'artist', 'arts', 'business', 'creative business', 'event', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0438-nm-edd-business-resource-map,NM EDD Business Resource Map,[],Regional,,,Economic-development resource directory,Directory shortcut,"Finding and submitting New Mexico business-support resources, funding assistance, services, and regional economic-development contacts.",['https://www.edd.newmexico.gov/resource-map/'],[],[],[],['https://www.edd.newmexico.gov/resource-map/'],"['Businesses and entrepreneurs', 'Local residents']","['Economic-development resource directory', 'Regional', 'business', 'chamber', 'directory', 'funding', 'service', 'Colfax']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral']",Use this alongside city and chamber resources when a Colfax user needs a statewide business-support path or a resource needs to be submitted for review.,1,['Economic-development resource directory']
everything-0439-nm-family-friendly-business-directory,NM Family Friendly Business Directory,[],Regional,,,Business recognition directory,Directory shortcut,New Mexico businesses that want family-friendly workplace visibility and peer discovery.,['https://nmfamilyfriendlybusiness.org/premium-business-directory/'],[],[],[],['https://nmfamilyfriendlybusiness.org/premium-business-directory/'],"['Businesses and entrepreneurs', 'Nonprofits and community programs']","['Business recognition directory', 'Regional', 'business', 'directory']","['Ask about digital listing or social sharing', 'Ask about business directory or partner referral']","Use as a values-aligned visibility path, then check application or listing rules.",1,['Business recognition directory']
everything-0440-noisy-water-winery-and-cellars,Noisy Water Winery and Cellars,[],Colfax,,NM,Food & beverage,Listing,"Restaurant or dining business in Colfax, NM. It is useful for visitor referrals, local event outreach, shop-local campaigns, and cross-promotion questions that fit the business.",[],[],[],[],[],"['Businesses', 'Programs', 'Visitors and tourists', 'Nonprofits and community programs']","['Food & beverage', 'Promotion', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Colfax', 'outreach', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0441-nonprofit-and-community-service-grants,Nonprofit and community-service grants,[],Regional,Regional,NM / CO,Nonprofit and community-service grants,Listing,"Lodging or hospitality business in Regional, Regional, NM / CO. It is most useful when researching assistance, referrals, eligibility questions, or preparation steps before applying.",[],[],[],[],[],"['Entrepreneurs', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Youth / families', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Nonprofit and community-service grants', 'Funding', 'Start Something', 'Find Money / Help', 'Track Results', 'Regional', 'grant', 'nonprofit', 'outreach', 'service', 'visitor']","['Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0442-odie-art,Odie Art,[],Huerfano,Walsenburg,CO,Artist vendor,Listing,"Arts or creative business in Walsenburg, Huerfano, CO. It is relevant for artist referrals, exhibitions, workshops, performances, cultural events, and creative cross-promotion inquiries.",[],[],[],"['408 Russell Avenue, Walsenburg, CO 81089']",['https://www.walsenburgmercantile.com/meet-our-vendors'],"['Artists', 'Arts and culture audiences', 'Businesses', 'Nonprofits', 'Programs', 'Visitors and tourists', 'Artists and creative businesses', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Event organizers', 'Local residents']","['Artist vendor', 'Maker / Artist Vendor', 'Start Something', 'Promote Something', 'Get Media Coverage', 'Reach People Offline', 'Improve Online Visibility', 'Add / Correct Info', 'Walsenburg', 'Huerfano', 'artist', 'arts', 'business', 'directory', 'maker', 'media', 'outreach', 'venue', 'visitor']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing', 'Ask about event calendar or visitor listing', 'Ask about media, newsletter, or calendar placement', 'Ask about creative or cultural cross-promotion']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0443-official-city-county-pages,Official city/county pages,"['county pages', 'Official city']",Regional,Regional,NM / CO,Official city/county pages,Listing,"Civic or partner-organization route in Regional, Regional, NM / CO. Use it to find the public page, organization, office, or listing path that best matches the task.",[],[],[],[],[],"['Businesses', 'Nonprofits', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs', 'Local residents']","['Official city/county pages', 'Resource', 'Get Media Coverage', 'Improve Online Visibility', 'Regional', 'media', 'outreach', 'service']","['Ask about digital listing or social sharing', 'Ask about media, newsletter, or calendar placement']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
everything-0444-ol-e-smokes,Ol'e Smokes,[],Las Animas,Aguilar,CO,Retail,Listing,"Shop or local retail business in Aguilar, Las Animas, CO. It can help users find storefront or vendor contacts for shop-local outreach, event materials, visitor referrals, or local-goods partnerships.",[],[],[],['100 Linares Drive'],[],"['Businesses', 'Programs', 'Businesses and entrepreneurs', 'Nonprofits and community programs']","['Retail', 'Business / Partner', 'Start Something', 'Promote Something', 'Improve Online Visibility', 'Aguilar', 'Las Animas', 'business', 'outreach', 'partner']","['Ask about physical flyer or poster placement', 'Ask about digital listing or social sharing']","Check current details with the listed source or organization before spending money, printing materials, or promising placement.",1,['guide resource directory']
